timestamp,equity,cash,position_value,num_positions
2025-09-18 05:35:00.443854+00:00,12488.260000000002,1306.9100000000026,11181.35,6
2025-09-18 05:35:00.498590+00:00,12435.550000000003,2988.9500000000025,9446.6,5
2025-09-18 05:35:00.554254+00:00,12426.180000000002,2988.9500000000025,9437.23,5
2025-09-18 05:35:00.604538+00:00,12383.700000000003,2988.9500000000025,9394.75,5
2025-09-18 05:35:00.662668+00:00,12487.930000000002,1225.2300000000025,11262.699999999999,6
2025-09-18 05:35:00.705920+00:00,12533.660000000003,1225.2300000000025,11308.43,6
2025-09-18 05:35:00.752028+00:00,12514.000000000004,1225.2300000000025,11288.77,6
2025-09-18 05:35:00.798844+00:00,12451.070000000003,1225.2300000000025,11225.84,6
2025-09-18 05:35:00.854228+00:00,12529.810000000003,3104.6900000000023,9425.12,5
2025-09-18 05:35:00.901483+00:00,12516.750000000002,3104.6900000000023,9412.06,5
2025-09-18 05:35:01.011336+00:00,12547.100000000002,3104.6900000000023,9442.41,5
2025-09-18 05:35:01.062618+00:00,12567.910000000002,3104.6900000000023,9463.22,5
2025-09-18 05:35:01.113553+00:00,12759.550000000005,1309.3800000000022,11450.170000000002,6
2025-09-18 05:35:01.162131+00:00,12735.630000000001,-407.73999999999796,13143.369999999999,7
2025-09-18 05:35:01.209185+00:00,12686.010000000002,-407.73999999999796,13093.75,7
2025-09-18 05:35:01.273609+00:00,12712.180000000002,-407.73999999999796,13119.92,7
2025-09-18 05:35:01.331276+00:00,12506.550000000001,-407.73999999999796,12914.289999999999,7
2025-09-18 05:35:01.381685+00:00,12545.400000000001,-407.73999999999796,12953.14,7
2025-09-18 05:35:01.436551+00:00,12431.130000000001,1429.5500000000022,11001.579999999998,6
2025-09-18 05:35:01.500969+00:00,12663.730000000003,1429.5500000000022,11234.18,6
2025-09-18 05:35:01.568871+00:00,12727.990000000003,1429.5500000000022,11298.44,6
2025-09-18 05:35:01.622330+00:00,12623.080000000002,-471.96999999999775,13095.05,7
2025-09-18 05:35:01.670474+00:00,12589.300000000005,-471.96999999999775,13061.270000000002,7
2025-09-18 05:35:01.729076+00:00,12672.770000000002,-471.96999999999775,13144.74,7
2025-09-18 05:35:01.780735+00:00,12522.070000000002,1166.1100000000022,11355.96,6
2025-09-18 05:35:01.838339+00:00,12377.500000000002,1166.1100000000022,11211.39,6
2025-09-18 05:35:01.886767+00:00,12454.790000000003,1166.1100000000022,11288.68,6
2025-09-18 05:35:01.932543+00:00,12693.490000000003,1166.1100000000022,11527.380000000001,6
2025-09-18 05:35:01.979566+00:00,12842.140000000003,1166.1100000000022,11676.03,6
2025-09-18 05:35:02.025870+00:00,12825.920000000002,1166.1100000000022,11659.81,6
2025-09-18 05:35:02.073371+00:00,12880.270000000002,1166.1100000000022,11714.16,6
2025-09-18 05:35:02.120616+00:00,12891.430000000004,-517.1299999999976,13408.560000000001,7
2025-09-18 05:35:02.169840+00:00,12587.230000000001,-517.1299999999976,13104.359999999999,7
2025-09-18 05:35:02.221542+00:00,12598.220000000005,-517.1299999999976,13115.350000000002,7
2025-09-18 05:35:02.269287+00:00,12342.730000000003,-517.1299999999976,12859.86,7
2025-09-18 05:35:02.322737+00:00,12613.680000000002,-517.1299999999976,13130.81,7
2025-09-18 05:35:02.370987+00:00,12814.250000000004,-517.1299999999976,13331.380000000001,7
2025-09-18 05:35:02.419697+00:00,12811.160000000002,-517.1299999999976,13328.289999999999,7
2025-09-18 05:35:02.469780+00:00,12953.340000000004,-517.1299999999976,13470.470000000001,7
2025-09-18 05:35:02.517757+00:00,12960.640000000003,-517.1299999999976,13477.77,7
2025-09-18 05:35:02.564871+00:00,13108.590000000002,-517.1299999999976,13625.72,7
2025-09-18 05:35:02.629107+00:00,13077.870000000003,-517.1299999999976,13595.0,7
2025-09-18 05:35:02.682000+00:00,13136.000000000002,-517.1299999999976,13653.13,7
2025-09-18 05:35:02.729072+00:00,13188.050000000003,-517.1299999999976,13705.18,7
2025-09-18 05:35:02.773092+00:00,13207.650000000003,-517.1299999999976,13724.78,7
2025-09-18 05:35:02.817873+00:00,13290.32,-517.1299999999976,13807.449999999997,7
2025-09-18 05:35:02.861956+00:00,13230.52,-517.1299999999976,13747.649999999998,7
2025-09-18 05:35:02.912900+00:00,13169.320000000003,1282.1500000000024,11887.170000000002,6
2025-09-18 05:35:02.991032+00:00,13088.640000000003,-648.7399999999977,13737.380000000001,7
2025-09-18 05:35:03.043902+00:00,12870.41,1103.2300000000023,11767.179999999997,6
2025-09-18 05:35:03.090543+00:00,12872.700000000003,-801.3499999999979,13674.050000000001,7
2025-09-18 05:35:03.190368+00:00,13091.060000000003,-801.3499999999979,13892.410000000002,7
2025-09-18 05:35:03.253476+00:00,12596.160000000003,2557.530000000002,10038.630000000001,5
2025-09-18 05:35:03.304792+00:00,12611.030000000004,2557.530000000002,10053.500000000002,5
2025-09-18 05:35:03.348685+00:00,12846.800000000003,2557.530000000002,10289.27,5
2025-09-18 05:35:03.391481+00:00,12720.270000000002,2557.530000000002,10162.74,5
2025-09-18 05:35:03.441153+00:00,12637.250000000002,4390.940000000002,8246.31,4
2025-09-18 05:35:03.507809+00:00,12519.070000000003,8056.050000000002,4463.02,2
2025-09-18 05:35:03.554264+00:00,12560.210000000003,8056.050000000002,4504.16,2
2025-09-18 05:35:03.601871+00:00,12637.95,8056.050000000002,4581.9,2
2025-09-18 05:35:03.647402+00:00,12620.400000000001,8056.050000000002,4564.35,2
2025-09-18 05:35:03.691869+00:00,12701.79,8056.050000000002,4645.74,2
2025-09-18 05:35:03.746316+00:00,12697.000000000002,5607.870000000003,7089.129999999999,4
2025-09-18 05:35:03.801675+00:00,12680.180000000004,5607.870000000003,7072.31,4
2025-09-18 05:35:03.845442+00:00,12693.910000000003,5607.870000000003,7086.04,4
2025-09-18 05:35:03.887059+00:00,12707.340000000002,5607.870000000003,7099.469999999999,4
2025-09-18 05:35:03.933640+00:00,12750.160000000003,5607.870000000003,7142.290000000001,4
2025-09-18 05:35:03.977847+00:00,12728.540000000003,5607.870000000003,7120.67,4
2025-09-18 05:35:04.024098+00:00,12626.970000000001,5607.870000000003,7019.099999999999,4
2025-09-18 05:35:04.068805+00:00,12592.780000000002,5607.870000000003,6984.91,4
2025-09-18 05:35:04.113467+00:00,12527.250000000004,3927.2400000000025,8600.01,5
2025-09-18 05:35:04.158140+00:00,12476.510000000002,3927.2400000000025,8549.27,5
2025-09-18 05:35:04.206952+00:00,12454.610000000004,5783.040000000003,6671.570000000001,4
2025-09-18 05:35:04.255297+00:00,12565.010000000002,5783.040000000003,6781.969999999999,4
2025-09-18 05:35:04.306556+00:00,12561.760000000002,5783.040000000003,6778.719999999999,4
2025-09-18 05:35:04.353074+00:00,12549.610000000002,5783.040000000003,6766.57,4
2025-09-18 05:35:04.399247+00:00,12581.180000000004,5783.040000000003,6798.14,4
2025-09-18 05:35:04.443912+00:00,12727.810000000005,2109.0000000000027,10618.810000000001,6
2025-09-18 05:35:04.503241+00:00,12971.290000000005,358.57000000000266,12612.720000000001,7
2025-09-18 05:35:04.557607+00:00,12900.160000000003,358.57000000000266,12541.59,7
2025-09-18 05:35:04.614626+00:00,13091.540000000005,358.57000000000266,12732.970000000001,7
2025-09-18 05:35:04.671830+00:00,13167.190000000002,358.57000000000266,12808.619999999999,7
2025-09-18 05:35:04.717698+00:00,13275.940000000002,358.57000000000266,12917.369999999999,7
2025-09-18 05:35:04.760683+00:00,13359.170000000002,358.57000000000266,13000.599999999999,7
2025-09-18 05:35:04.815022+00:00,13552.690000000004,-1543.5099999999973,15096.2,8
2025-09-18 05:35:04.864080+00:00,13256.140000000001,-1543.5099999999973,14799.649999999998,8
2025-09-18 05:35:04.910359+00:00,13536.970000000001,-1543.5099999999973,15080.479999999998,8
2025-09-18 05:35:04.956042+00:00,13537.720000000005,-1543.5099999999973,15081.230000000001,8
2025-09-18 05:35:05.003159+00:00,13332.870000000004,-1543.5099999999973,14876.380000000001,8
2025-09-18 05:35:05.057433+00:00,13218.280000000002,988.3000000000027,12229.98,7
2025-09-18 05:35:05.106551+00:00,13343.060000000003,988.3000000000027,12354.76,7
2025-09-18 05:35:05.153823+00:00,13092.670000000004,-834.8999999999974,13927.570000000002,8
2025-09-18 05:35:05.197623+00:00,13318.150000000001,-834.8999999999974,14153.05,8
2025-09-18 05:35:05.249336+00:00,13435.380000000001,-834.8999999999974,14270.279999999999,8
2025-09-18 05:35:05.293228+00:00,13323.270000000004,-834.8999999999974,14158.170000000002,8
2025-09-18 05:35:05.406639+00:00,13359.800000000001,-834.8999999999974,14194.699999999999,8
2025-09-18 05:35:05.456661+00:00,13507.400000000005,-834.8999999999974,14342.300000000003,8
2025-09-18 05:35:05.505665+00:00,13454.600000000002,-834.8999999999974,14289.5,8
2025-09-18 05:35:05.552672+00:00,13289.27,-834.8999999999974,14124.169999999998,8
2025-09-18 05:35:05.608562+00:00,13029.420000000004,2669.2100000000028,10360.210000000001,6
2025-09-18 05:35:05.654041+00:00,12989.280000000002,781.8500000000026,12207.43,7
2025-09-18 05:35:05.704094+00:00,13104.590000000002,2576.9400000000023,10527.65,6
2025-09-18 05:35:05.748243+00:00,13170.480000000003,2576.9400000000023,10593.54,6
2025-09-18 05:35:05.791256+00:00,12908.330000000002,2576.9400000000023,10331.39,6
2025-09-18 05:35:05.854530+00:00,12749.430000000002,7203.930000000002,5545.5,3
2025-09-18 05:35:05.902488+00:00,12673.670000000002,7203.930000000002,5469.74,3
2025-09-18 05:35:05.967241+00:00,12763.410000000002,7203.930000000002,5559.48,3
2025-09-18 05:35:06.043259+00:00,12883.210000000003,7203.930000000002,5679.28,3
2025-09-18 05:35:06.093504+00:00,12884.250000000002,7203.930000000002,5680.32,3
2025-09-18 05:35:06.138516+00:00,12805.050000000001,6246.530000000002,6558.5199999999995,4
2025-09-18 05:35:06.182368+00:00,12804.310000000001,6246.530000000002,6557.78,4
2025-09-18 05:35:06.232889+00:00,12849.070000000002,6246.530000000002,6602.54,4
2025-09-18 05:35:06.276473+00:00,12854.990000000002,6246.530000000002,6608.46,4
2025-09-18 05:35:06.324046+00:00,12925.370000000003,4331.130000000002,8594.24,5
2025-09-18 05:35:06.377557+00:00,12930.530000000002,4331.130000000002,8599.4,5
2025-09-18 05:35:06.432961+00:00,12918.810000000001,4331.130000000002,8587.68,5
2025-09-18 05:35:06.477278+00:00,12949.090000000004,4331.130000000002,8617.960000000001,5
2025-09-18 05:35:06.526912+00:00,13029.070000000002,2402.9000000000015,10626.17,6
2025-09-18 05:35:06.574881+00:00,13031.470000000003,2402.9000000000015,10628.570000000002,6
2025-09-18 05:35:06.622837+00:00,13124.33,491.2200000000014,12633.109999999999,7
2025-09-18 05:35:06.670349+00:00,13064.480000000001,491.2200000000014,12573.26,7
2025-09-18 05:35:06.743074+00:00,13263.960000000005,-354.47999999999854,13618.440000000002,8
2025-09-18 05:35:06.790480+00:00,13260.400000000001,-354.47999999999854,13614.88,8
2025-09-18 05:35:06.838707+00:00,13209.95,-354.47999999999854,13564.429999999998,8
2025-09-18 05:35:06.890892+00:00,13157.590000000002,-354.47999999999854,13512.07,8
2025-09-18 05:35:06.941041+00:00,13212.790000000003,-354.47999999999854,13567.27,8
2025-09-18 05:35:06.997149+00:00,13272.550000000003,-354.47999999999854,13627.03,8
2025-09-18 05:35:07.051746+00:00,13347.630000000003,-260.7999999999988,13608.430000000002,8
2025-09-18 05:35:07.111829+00:00,13257.39,-260.7999999999988,13518.189999999999,8
2025-09-18 05:35:07.171205+00:00,13149.679999999998,665.600000000001,12484.079999999998,7
2025-09-18 05:35:07.221031+00:00,13368.380000000001,665.600000000001,12702.78,7
2025-09-18 05:35:07.275125+00:00,13228.880000000001,665.600000000001,12563.28,7
2025-09-18 05:35:07.327257+00:00,13316.310000000001,665.600000000001,12650.710000000001,7
2025-09-18 05:35:07.380818+00:00,13458.32,665.600000000001,12792.72,7
2025-09-18 05:35:07.427075+00:00,13481.539999999999,665.600000000001,12815.939999999999,7
2025-09-18 05:35:07.473457+00:00,13562.66,665.600000000001,12897.06,7
2025-09-18 05:35:07.586934+00:00,13497.58,665.600000000001,12831.98,7
2025-09-18 05:35:07.639855+00:00,13746.04,665.600000000001,13080.44,7
2025-09-18 05:35:07.692952+00:00,13775.83,665.600000000001,13110.23,7
2025-09-18 05:35:07.746918+00:00,13713.71,-331.05999999999904,14044.769999999999,8
2025-09-18 05:35:07.796466+00:00,13763.800000000003,-331.05999999999904,14094.860000000002,8
2025-09-18 05:35:07.849203+00:00,13880.020000000002,1547.150000000001,12332.87,7
2025-09-18 05:35:07.896664+00:00,13993.95,-394.7899999999988,14388.74,8
2025-09-18 05:35:07.942517+00:00,13976.340000000002,-394.7899999999988,14371.130000000001,8
2025-09-18 05:35:07.988367+00:00,13833.61,-394.7899999999988,14228.4,8
2025-09-18 05:35:08.032086+00:00,13914.369999999999,-394.7899999999988,14309.159999999998,8
2025-09-18 05:35:08.102841+00:00,14001.94,-394.7899999999988,14396.73,8
2025-09-18 05:35:08.159199+00:00,14009.160000000002,-394.7899999999988,14403.95,8
2025-09-18 05:35:08.226014+00:00,13996.94,-394.7899999999988,14391.73,8
2025-09-18 05:35:08.291650+00:00,13832.36,-394.7899999999988,14227.15,8
2025-09-18 05:35:08.342057+00:00,13668.570000000002,-394.7899999999988,14063.36,8
2025-09-18 05:35:08.388862+00:00,13564.600000000002,-394.7899999999988,13959.390000000001,8
2025-09-18 05:35:08.439409+00:00,13662.260000000002,-394.7899999999988,14057.050000000001,8
