date,equity
2020-08-18,14063.910000000002
2020-08-19,13958.500000000002
2020-08-20,14035.640000000001
2020-08-21,14150.400000000003
2020-08-24,14236.94
2020-08-25,14363.04
2020-08-26,14665.480000000001
2020-08-27,14602.000000000004
2020-08-28,14822.170000000002
2020-08-31,14879.280000000002
2020-09-01,15268.250000000002
2020-09-02,15624.43
2020-09-03,14853.070000000002
2020-09-04,14641.270000000002
2020-09-08,14093.870000000003
2020-09-09,14475.640000000003
2020-09-10,14192.510000000002
2020-09-11,14086.870000000003
2020-09-14,14258.36
2020-09-15,14357.650000000001
2020-09-16,14177.300000000001
2020-09-17,14132.420000000002
2020-09-18,14015.390000000003
2020-09-21,14063.77
2020-09-22,14169.120000000003
2020-09-23,13961.210000000003
2020-09-24,14026.600000000002
2020-09-25,14171.91
2020-09-28,14272.41
2020-09-29,14292.02
2020-09-30,14399.030000000002
2020-10-01,14491.920000000002
2020-10-02,14262.29
2020-10-05,14463.010000000002
2020-10-06,14452.760000000002
2020-10-07,14519.680000000002
2020-10-08,14546.94
2020-10-09,14643.740000000002
2020-10-12,14992.320000000003
2020-10-13,15023.170000000002
2020-10-14,14863.29
2020-10-15,14811.820000000003
2020-10-16,14729.410000000003
2020-10-19,14489.570000000003
2020-10-20,14562.59
2020-10-21,14489.100000000002
2020-10-22,14456.830000000002
2020-10-23,14544.34
2020-10-26,14264.780000000002
2020-10-27,14385.66
2020-10-28,14015.310000000001
2020-10-29,14042.880000000001
2020-10-30,13899.09
2020-11-02,13909.34
2020-11-03,13915.509999999998
2020-11-04,13995.49
2020-11-05,14145.49
2020-11-06,14133.150000000001
2020-11-09,14051.970000000001
2020-11-10,13775.43
2020-11-11,13941.030000000002
2020-11-12,13877.530000000002
2020-11-13,13951.420000000002
2020-11-16,14090.09
2020-11-17,13974.880000000001
2020-11-18,13860.43
2020-11-19,13916.64
2020-11-20,13765.43
2020-11-23,13823.720000000001
2020-11-24,14068.29
2020-11-25,14071.7
2020-11-27,14122.05
2020-11-30,14014.05
2020-12-01,14205.29
2020-12-02,14311.119999999999
2020-12-03,14220.98
2020-12-04,14269.73
2020-12-07,14296.57
2020-12-08,14259.25
2020-12-09,14044.61
2020-12-10,13986.09
2020-12-11,13979.12
2020-12-14,13931.670000000002
2020-12-15,14044.99
2020-12-16,14095.86
2020-12-17,14073.630000000001
2020-12-18,14002.449999999999
2020-12-21,14094.63
2020-12-22,14086.46
2020-12-23,14118.850000000002
2020-12-24,14142.310000000001
2020-12-28,14348.230000000001
2020-12-29,14323.260000000002
2020-12-30,14256.810000000001
2020-12-31,14284.009999999998
2021-01-04,14060.2
2021-01-05,14100.369999999999
2021-01-06,13977.53
2021-01-07,14235.830000000002
2021-01-08,14306.650000000001
2021-01-11,14199.880000000001
2021-01-12,14183.28
2021-01-13,14268.39
2021-01-14,14151.410000000002
2021-01-15,14043.970000000001
2021-01-19,14084.49
2021-01-20,14405.16
2021-01-21,14499.35
2021-01-22,14517.589999999998
2021-01-25,14590.15
2021-01-26,14641.12
2021-01-27,14352.560000000001
2021-01-28,14428.490000000002
2021-01-29,14170.01
2021-02-01,14480.350000000002
2021-02-02,14647.550000000001
2021-02-03,14812.830000000002
2021-02-04,14944.970000000001
2021-02-05,14992.27
2021-02-08,15029.79
2021-02-09,14993.77
2021-02-10,14977.580000000002
2021-02-11,14972.310000000001
2021-02-12,15044.41
2021-02-16,15073.71
2021-02-17,15082.34
2021-02-18,15039.53
2021-02-19,14967.450000000003
2021-02-22,14780.970000000001
2021-02-23,14786.51
2021-02-24,15010.57
2021-02-25,14629.779999999999
2021-02-26,14594.190000000002
2021-03-01,14889.349999999999
2021-03-02,14809.310000000001
2021-03-03,14690.36
2021-03-04,14585.2
2021-03-05,14703.400000000001
2021-03-08,14687.19
2021-03-09,14705.29
2021-03-10,14791.260000000002
2021-03-11,14854.380000000001
2021-03-12,14771.870000000003
2021-03-15,14805.760000000002
2021-03-16,14860.27
2021-03-17,14916.240000000002
2021-03-18,14799.34
2021-03-19,14702.41
2021-03-22,14681.310000000001
2021-03-23,14605.220000000001
2021-03-24,14519.44
2021-03-25,14492.800000000001
2021-03-26,14635.22
2021-03-29,14663.82
2021-03-30,14640.39
2021-03-31,14711.79
2021-04-01,14964.869999999999
2021-04-05,15266.130000000001
2021-04-06,15179.990000000002
2021-04-07,15380.380000000001
2021-04-08,15465.5
2021-04-09,15557.5
2021-04-12,15646.480000000003
2021-04-13,15713.630000000001
2021-04-14,15491.18
2021-04-15,15795.71
2021-04-16,15782.150000000001
2021-04-19,15628.98
2021-04-20,15498.86
2021-04-21,15556.09
2021-04-22,15355.710000000001
2021-04-23,15597.61
2021-04-26,15669.76
2021-04-27,15634.980000000001
2021-04-28,15693.33
2021-04-29,15946.91
2021-04-30,15766.169999999998
2021-05-03,15698.79
2021-05-04,15480.23
2021-05-05,15456.340000000002
2021-05-06,15614.13
2021-05-07,15701.33
2021-05-10,15357.060000000001
2021-05-11,15142.84
2021-05-12,15047.240000000002
2021-05-13,15156.720000000001
2021-05-14,15309.300000000001
2021-05-17,15309.7
2021-05-18,15197.73
2021-05-19,15200.080000000002
2021-05-20,15262.340000000004
2021-05-21,15261.880000000001
2021-05-24,15353.850000000002
2021-05-25,15367.670000000002
2021-05-26,15351.280000000002
2021-05-27,15387.210000000003
2021-05-28,15481.630000000001
2021-06-01,15481.130000000005
2021-06-02,15608.89
2021-06-03,15557.75
2021-06-04,15758.500000000004
2021-06-07,15745.570000000003
2021-06-08,15678.840000000004
2021-06-09,15600.870000000003
2021-06-10,15645.750000000004
2021-06-11,15726.140000000003
2021-06-14,15799.480000000001
2021-06-15,15707.75
2021-06-16,15573.570000000002
2021-06-17,15853.420000000002
2021-06-18,15703.420000000004
2021-06-21,15800.420000000002
2021-06-22,15992.810000000001
2021-06-23,16021.020000000002
2021-06-24,16103.310000000005
2021-06-25,16014.390000000003
2021-06-28,16350.750000000004
2021-06-29,16418.24
2021-06-30,16364.520000000002
2021-07-01,16438.31
2021-07-02,16572.81
2021-07-06,16630.820000000003
2021-07-07,16642.63
2021-07-08,16437.63
2021-07-09,16577.480000000003
2021-07-12,16651.340000000004
2021-07-13,16695.89
2021-07-14,16717.360000000004
2021-07-15,16558.62
2021-07-16,16353.280000000002
2021-07-19,16195.970000000001
2021-07-20,16349.740000000002
2021-07-21,16534.570000000003
2021-07-22,16677.56
2021-07-23,16956.660000000003
2021-07-26,16958.730000000003
2021-07-27,16844.130000000005
2021-07-28,16854.04
2021-07-29,16790.86
2021-07-30,16715.15
2021-08-02,16638.97
2021-08-03,16660.380000000005
2021-08-04,16746.190000000002
2021-08-05,16921.49
2021-08-06,16868.530000000002
2021-08-09,16835.100000000002
2021-08-10,16810.99
2021-08-11,16804.48
2021-08-12,16927.260000000002
2021-08-13,17015.09
2021-08-16,17086.010000000002
2021-08-17,16903.970000000005
2021-08-18,16677.120000000003
2021-08-19,16866.24
2021-08-20,17183.65
2021-08-23,17413.100000000002
2021-08-24,17362.350000000002
2021-08-25,17423.86
2021-08-26,17289.63
2021-08-27,17468.420000000002
2021-08-30,17686.280000000002
2021-08-31,17597.86
2021-09-01,17633.74
2021-09-02,17608.650000000005
2021-09-03,17703.31
2021-09-07,17716.53
2021-09-08,17605.45
2021-09-09,17504.160000000003
2021-09-10,17429.820000000003
2021-09-13,17392.190000000002
2021-09-14,17392.81
2021-09-15,17474.280000000002
2021-09-16,17436.9
2021-09-17,17187.600000000002
2021-09-20,16799.14
2021-09-21,16800.06
2021-09-22,16949.07
2021-09-23,17046.24
2021-09-24,17024.1
2021-09-27,17049.050000000003
2021-09-28,16769.31
2021-09-29,16772.21
2021-09-30,16704.53
2021-10-01,16755.33
2021-10-04,16773.63
2021-10-05,16796.18
2021-10-06,16808.78
2021-10-07,16861.03
2021-10-08,16835.88
2021-10-11,16803.68
2021-10-12,16830.38
2021-10-13,16782.88
2021-10-14,16844.03
2021-10-15,16973.53
2021-10-18,17070.07
2021-10-19,17104.29
2021-10-20,17092.449999999997
2021-10-21,17194.15
2021-10-22,17227.629999999997
2021-10-25,17706.61
2021-10-26,17937.28
2021-10-27,17849.190000000002
2021-10-28,18086.72
2021-10-29,18266.309999999998
2021-11-01,18473.14
2021-11-02,18499.959999999995
2021-11-03,18762.749999999996
2021-11-04,19273.39
2021-11-05,19330.899999999998
2021-11-08,19248.659999999996
2021-11-09,18806.37
2021-11-10,18649.309999999998
2021-11-11,18763.359999999997
2021-11-12,18779.729999999996
2021-11-15,18692.239999999998
2021-11-16,18837.91
2021-11-17,18864.149999999998
2021-11-18,19407.73
2021-11-19,19679.08
2021-11-22,19437.44
2021-11-23,19267.04
2021-11-24,19427.82
2021-11-26,18922.679999999997
2021-11-29,19511.71
2021-11-30,19455.64
2021-12-01,19098.18
2021-12-02,19106.97
2021-12-03,18650.84
2021-12-06,18407.260000000002
2021-12-07,18639.739999999998
2021-12-08,18700.940000000002
2021-12-09,18665.58
2021-12-10,18995.1
2021-12-13,18878.32
2021-12-14,18818.940000000002
2021-12-15,19033.4
2021-12-16,18798.33
2021-12-17,18817.3
2021-12-20,18801.46
2021-12-21,18952.1
2021-12-22,19078.34
2021-12-23,19120.440000000002
2021-12-27,19293.65
2021-12-28,19251.870000000003
2021-12-29,19250.47
2021-12-30,19191.27
2021-12-31,19095.07
2022-01-03,19381.04
2022-01-04,19256.7
2022-01-05,18701.850000000002
2022-01-06,18625.05
2022-01-07,18398.32
2022-01-10,18163.940000000002
2022-01-11,18258.75
2022-01-12,18387.25
2022-01-13,18110.600000000002
2022-01-14,17975.68
2022-01-18,17679.37
2022-01-19,17552.78
2022-01-20,17502.28
2022-01-21,17391.88
2022-01-24,17365.48
2022-01-25,17365.48
2022-01-26,17365.48
2022-01-27,17365.48
2022-01-28,17378.46
2022-01-31,17358.329999999998
2022-02-01,17426.42
2022-02-02,17460.079999999998
2022-02-03,17417.399999999998
2022-02-04,17382.75
2022-02-07,17369.219999999998
2022-02-08,17377.8
2022-02-09,17410.03
2022-02-10,17351.95
2022-02-11,17342.05
2022-02-14,17349.2
2022-02-15,17376.48
2022-02-16,17387.48
2022-02-17,17341.17
2022-02-18,17320.05
2022-02-22,17304.98
2022-02-23,17245.91
2022-02-24,17107.199999999997
2022-02-25,17107.199999999997
2022-02-28,17107.199999999997
2022-03-01,17107.199999999997
2022-03-02,17107.199999999997
2022-03-03,17107.199999999997
2022-03-04,17120.699999999997
2022-03-07,17099.639999999996
2022-03-08,17047.259999999995
2022-03-09,17060.219999999998
2022-03-10,17116.92
2022-03-11,17107.199999999997
2022-03-14,17142.839999999997
2022-03-15,17173.619999999995
2022-03-16,17166.059999999998
2022-03-17,17160.119999999995
2022-03-18,17177.759999999995
2022-03-21,17117.939999999995
2022-03-22,17151.839999999997
2022-03-23,17068.92
2022-03-24,17206.799999999996
2022-03-25,17230.439999999995
2022-03-28,17302.229999999996
2022-03-29,17460.239999999994
2022-03-30,17407.949999999997
2022-03-31,17309.149999999994
2022-04-01,17405.539999999997
2022-04-04,17505.199999999997
2022-04-05,17364.409999999996
2022-04-06,17226.169999999995
2022-04-07,17215.109999999993
2022-04-08,17125.899999999994
2022-04-11,16937.869999999995
2022-04-12,16881.039999999994
2022-04-13,17043.749999999993
2022-04-14,16923.149999999994
2022-04-18,16905.729999999996
2022-04-19,16965.419999999995
2022-04-20,17024.049999999996
2022-04-21,17013.629999999994
2022-04-22,16868.549999999996
2022-04-25,16849.279999999995
2022-04-26,16820.119999999995
2022-04-27,16800.679999999993
2022-04-28,16836.319999999992
2022-04-29,16778.539999999994
2022-05-02,16760.179999999993
2022-05-03,16769.899999999994
2022-05-04,16807.699999999993
2022-05-05,16773.679999999993
2022-05-06,16728.859999999993
2022-05-09,16728.859999999993
2022-05-10,16728.859999999993
2022-05-11,16728.859999999993
2022-05-12,16728.859999999993
2022-05-13,16728.859999999993
2022-05-16,16728.859999999993
2022-05-17,16728.859999999993
2022-05-18,16728.859999999993
2022-05-19,16728.859999999993
2022-05-20,16728.859999999993
2022-05-23,16728.859999999993
2022-05-24,16728.859999999993
2022-05-25,16728.859999999993
2022-05-26,16728.859999999993
2022-05-27,16728.859999999993
2022-05-31,16728.859999999993
2022-06-01,16728.859999999993
2022-06-02,16731.27999999999
2022-06-03,16704.879999999994
2022-06-06,16708.069999999992
2022-06-07,16725.229999999992
2022-06-08,16714.229999999992
2022-06-09,16632.93999999999
2022-06-10,16560.339999999993
2022-06-13,16488.289999999994
2022-06-14,16488.289999999994
2022-06-15,16488.289999999994
2022-06-16,16488.289999999994
2022-06-17,16488.289999999994
2022-06-21,16488.289999999994
2022-06-22,16488.289999999994
2022-06-23,16488.289999999994
2022-06-24,16488.289999999994
2022-06-27,16488.289999999994
2022-06-28,16488.289999999994
2022-06-29,16488.289999999994
2022-06-30,16488.289999999994
2022-07-01,16488.289999999994
2022-07-05,16488.289999999994
2022-07-06,16488.289999999994
2022-07-07,16491.68999999999
2022-07-08,16503.089999999993
2022-07-11,16429.689999999995
2022-07-12,16343.669999999993
2022-07-13,16276.979999999992
2022-07-14,16324.419999999993
2022-07-15,16425.249999999993
2022-07-18,16289.519999999991
2022-07-19,16565.36999999999
2022-07-20,16854.50999999999
2022-07-21,17003.929999999993
2022-07-22,16484.389999999996
2022-07-25,16359.439999999995
2022-07-26,15980.389999999992
2022-07-27,16492.059999999994
2022-07-28,16446.679999999993
2022-07-29,17010.979999999992
2022-08-01,17008.669999999995
2022-08-02,16904.24999999999
2022-08-03,17332.899999999994
2022-08-04,17508.73999999999
2022-08-05,17286.389999999992
2022-08-08,17046.139999999992
2022-08-09,16832.499999999993
2022-08-10,17349.809999999994
2022-08-11,17183.749999999993
2022-08-12,17594.43999999999
2022-08-15,17801.829999999994
2022-08-16,17793.779999999995
2022-08-17,17611.60999999999
2022-08-18,17666.68999999999
2022-08-19,17274.409999999996
2022-08-22,16782.209999999992
2022-08-23,16823.14999999999
2022-08-24,16842.439999999995
2022-08-25,17130.799999999992
2022-08-26,16504.769999999993
2022-08-29,16442.769999999993
2022-08-30,16370.289999999994
2022-08-31,16370.289999999994
2022-09-01,16370.289999999994
2022-09-02,16370.289999999994
2022-09-06,16370.289999999994
2022-09-07,16370.289999999994
2022-09-08,16370.289999999994
2022-09-09,16370.289999999994
2022-09-12,16370.289999999994
2022-09-13,16370.289999999994
2022-09-14,16370.289999999994
2022-09-15,16370.289999999994
2022-09-16,16370.289999999994
2022-09-19,16369.729999999994
2022-09-20,16367.349999999995
2022-09-21,16311.839999999995
2022-09-22,16226.369999999994
2022-09-23,16133.549999999994
2022-09-26,16138.309999999994
2022-09-27,16186.819999999994
2022-09-28,16220.909999999994
2022-09-29,16083.709999999994
2022-09-30,16066.209999999995
2022-10-03,16066.209999999995
2022-10-04,16066.209999999995
2022-10-05,16066.209999999995
2022-10-06,16066.209999999995
2022-10-07,16066.209999999995
2022-10-10,16066.209999999995
2022-10-11,16066.209999999995
2022-10-12,16066.209999999995
2022-10-13,16066.209999999995
2022-10-14,16066.209999999995
2022-10-17,16066.209999999995
2022-10-18,16049.409999999996
2022-10-19,16002.809999999996
2022-10-20,15974.009999999995
2022-10-21,16143.709999999994
2022-10-24,16192.819999999994
2022-10-25,16210.879999999994
2022-10-26,16258.159999999993
2022-10-27,16260.539999999994
2022-10-28,16369.709999999995
2022-10-31,16326.529999999995
2022-11-01,16320.449999999995
2022-11-02,16196.119999999995
2022-11-03,16107.939999999995
2022-11-04,16160.759999999997
2022-11-07,16232.289999999995
2022-11-08,16302.149999999996
2022-11-09,15938.089999999995
2022-11-10,16819.819999999996
2022-11-11,17049.349999999995
2022-11-14,16874.449999999997
2022-11-15,17181.949999999997
2022-11-16,16975.17
2022-11-17,16939.379999999994
2022-11-18,16994.289999999997
2022-11-21,16932.339999999997
2022-11-22,17231.269999999997
2022-11-23,17400.409999999996
2022-11-25,17311.049999999996
2022-11-28,17061.469999999998
2022-11-29,17010.189999999995
2022-11-30,17574.969999999998
2022-12-01,17591.179999999997
2022-12-02,17462.669999999995
2022-12-05,17201.059999999994
2022-12-06,16955.049999999996
2022-12-07,16891.37
2022-12-08,17197.719999999998
2022-12-09,17136.529999999995
2022-12-12,17444.959999999995
2022-12-13,17627.209999999995
2022-12-14,17499.579999999994
2022-12-15,17093.129999999994
2022-12-16,17018.409999999996
2022-12-19,16932.829999999994
2022-12-20,16877.789999999994
2022-12-21,17033.079999999994
2022-12-22,16821.889999999992
2022-12-23,16818.389999999992
2022-12-27,16823.889999999992
2022-12-28,16780.889999999992
2022-12-29,16845.389999999992
2022-12-30,16851.889999999992
2023-01-03,16824.689999999995
2023-01-04,16897.469999999994
2023-01-05,16844.329999999994
2023-01-06,17119.549999999996
2023-01-09,17025.27999999999
2023-01-10,17135.209999999992
2023-01-11,17178.859999999993
2023-01-12,17244.519999999993
2023-01-13,17366.719999999994
2023-01-17,17293.55999999999
2023-01-18,17043.839999999993
2023-01-19,16890.84999999999
2023-01-20,17295.409999999993
2023-01-23,17674.91999999999
2023-01-24,17688.16999999999
2023-01-25,17711.899999999994
2023-01-26,18030.82999999999
2023-01-27,18325.799999999992
2023-01-30,17912.09999999999
2023-01-31,18119.02999999999
2023-02-01,18553.979999999992
2023-02-02,19573.299999999992
2023-02-03,19193.449999999993
2023-02-06,19176.93999999999
2023-02-07,19566.139999999996
2023-02-08,19260.27999999999
2023-02-09,19061.709999999992
2023-02-10,18766.43999999999
2023-02-13,19085.239999999994
2023-02-14,19290.349999999995
2023-02-15,19283.039999999994
2023-02-16,18890.74999999999
2023-02-17,18741.43999999999
2023-02-21,18397.999999999993
2023-02-22,18366.899999999994
2023-02-23,18835.959999999992
2023-02-24,18709.819999999992
2023-02-27,18746.459999999992
2023-02-28,18833.87999999999
2023-03-01,18711.07999999999
2023-03-02,18798.139999999992
2023-03-03,19146.159999999993
2023-03-06,19073.039999999994
2023-03-07,18950.639999999992
2023-03-08,19071.37999999999
2023-03-09,18894.77999999999
2023-03-10,18780.679999999993
2023-03-13,18808.479999999992
2023-03-14,19234.37999999999
2023-03-15,19334.479999999992
2023-03-16,19804.66999999999
2023-03-17,19716.76999999999
2023-03-20,19702.66999999999
2023-03-21,19957.469999999994
2023-03-22,19823.839999999993
2023-03-23,20139.89999999999
2023-03-24,20120.639999999992
2023-03-27,19909.59999999999
2023-03-28,19760.25999999999
2023-03-29,20102.91999999999
2023-03-30,20314.60999999999
2023-03-31,20656.049999999992
2023-04-03,20713.52999999999
2023-04-04,20694.389999999992
2023-04-05,20476.81999999999
2023-04-06,20832.14999999999
2023-04-10,20803.51999999999
2023-04-11,20552.10999999999
2023-04-12,20364.88999999999
2023-04-13,20765.979999999992
2023-04-14,20820.30999999999
2023-04-17,20774.92999999999
2023-04-18,20803.269999999993
2023-04-19,20851.139999999992
2023-04-20,20688.77999999999
2023-04-21,20795.88999999999
2023-04-24,20757.89999999999
2023-04-25,20277.35999999999
2023-04-26,20673.82999999999
2023-04-27,21655.08999999999
2023-04-28,21649.78999999999
2023-05-01,21774.55999999999
2023-05-02,21571.73999999999
2023-05-03,21447.78999999999
2023-05-04,21337.809999999994
2023-05-05,21644.159999999993
2023-05-08,21793.349999999995
2023-05-09,21707.619999999988
2023-05-10,22025.22999999999
2023-05-11,22220.389999999992
2023-05-12,22103.709999999995
2023-05-15,22274.79999999999
2023-05-16,22442.499999999993
2023-05-17,22824.62999999999
2023-05-18,23420.629999999994
2023-05-19,23296.939999999988
2023-05-22,23377.499999999993
2023-05-23,23181.71999999999
2023-05-24,23161.719999999994
2023-05-25,24743.51999999999
2023-05-26,25754.56999999999
2023-05-30,25891.11999999999
2023-05-31,25534.36999999999
2023-06-01,26021.42999999999
2023-06-02,26166.299999999992
2023-06-05,26143.13999999999
2023-06-06,26050.09999999999
2023-06-07,25338.949999999993
2023-06-08,25668.14999999999
2023-06-09,25710.71999999999
2023-06-12,26380.84999999999
2023-06-13,26627.839999999993
2023-06-14,27163.349999999988
2023-06-15,27434.95999999999
2023-06-16,27196.40999999999
2023-06-20,27383.63999999999
2023-06-21,26965.90999999999
2023-06-22,27194.07999999999
2023-06-23,26975.87999999999
2023-06-26,26408.41999999999
2023-06-27,27017.549999999992
2023-06-28,26874.53999999999
2023-06-29,26788.24999999999
2023-06-30,27269.96999999999
2023-07-03,27283.609999999986
2023-07-05,27369.399999999987
2023-07-06,27190.52999999999
2023-07-07,27215.379999999986
2023-07-10,27266.12999999999
2023-07-11,27461.119999999988
2023-07-12,28051.78999999999
2023-07-13,28603.329999999994
2023-07-14,28463.66999999999
2023-07-17,28730.769999999993
2023-07-18,28994.59999999999
2023-07-19,29031.36999999999
2023-07-20,28222.059999999994
2023-07-21,27888.35999999999
2023-07-24,27883.94999999999
2023-07-25,28253.55999999999
2023-07-26,28013.54999999999
2023-07-27,28278.28999999999
2023-07-28,28904.65999999999
2023-07-31,28776.069999999992
2023-08-01,28880.899999999987
2023-08-02,28041.00999999999
2023-08-03,28039.179999999993
2023-08-04,28306.289999999994
2023-08-07,28689.27999999999
2023-08-08,28359.869999999988
2023-08-09,27812.64999999999
2023-08-10,27843.839999999993
2023-08-11,27757.48999999999
2023-08-14,27911.12999999999
2023-08-15,27742.229999999992
2023-08-16,27513.62999999999
2023-08-17,27361.61999999999
2023-08-18,27339.579999999994
2023-08-21,27381.919999999995
2023-08-22,27369.449999999993
2023-08-23,27406.279999999995
2023-08-24,27173.859999999993
2023-08-25,27218.03999999999
2023-08-28,27246.05999999999
2023-08-29,27428.34999999999
2023-08-30,27486.52999999999
2023-08-31,27564.93999999999
2023-09-01,27548.11999999999
2023-09-05,27438.37999999999
2023-09-06,27351.589999999997
2023-09-07,27465.759999999995
2023-09-08,27578.62999999999
2023-09-11,27819.59999999999
2023-09-12,27627.569999999992
2023-09-13,27839.039999999994
